1999	1	13	6.513	2.081	0.298422589
1999	1	14	1.153	2.203	0.960287306
1999	1	15	2.484	2.586	1.18417594
1999	1	16	11.096	2.531	0.834965013
1999	1	17	1.877	3.245	0.39911168
1999	1	18	0	3.581	0.411892311
1999	1	19	0	3.098	1.042686879
1999	1	20	0.089	2.676	0.846850887
1999	1	21	0.038	2.35	0.253119209
1999	1	22	0.026	2.065	0.08075535
1999	1	23	0.033	1.898	0.22527668
1999	1	24	3.259	1.694	0.36576352
1999	1	25	12.722	1.719	0.999166355
1999	1	26	10.264	2.128	0.704989179
1999	1	27	6.15	2.827	0.504287556
1999	1	28	9.882	3.607	0.45874957
1999	1	29	0.042	4.329	0.524240731
1999	1	30	0	3.748	0.148584531
1999	1	31	0.041	3.135	0.250938797
1999	2	1	1.636	2.596	0.288669531
1999	2	2	0.062	2.473	0.34827408
1999	2	3	0.313	2.234	0.429578057
1999	2	4	1.723	2.181	1.258938537
1999	2	5	7.266	2.156	1.820557115
1999	2	6	10.277	2.106	0.525849889
1999	2	7	7.04	2.538	0.519346754
1999	2	8	0.715	2.824	0.301638215
1999	2	9	0.874	2.574	0.212801994
1999	2	10	2.316	2.276	0.368986567
1999	2	11	0.241	2.13	0.423448867
1999	2	12	0.025	2.001	0.369909866
1999	2	13	0	1.747	0.428556821
1999	2	14	2.299	1.533	0.28269169
1999	2	15	1.039	1.558	0.288806694
1999	2	16	4.04	1.625	1.528843694
1999	2	17	7.407	1.843	1.16672383
1999	2	18	3.508	1.896	0.412302702
1999	2	19	18.825	2.415	0.449268515
1999	2	20	1.336	4.675	0.917404247
1999	2	21	14.981	5.3	0.873570579
1999	2	22	6.067	5.369	1.083952084
1999	2	23	4.846	5.109	0.987952583
1999	2	24	0.363	4.506	0.73828192
1999	2	25	0	3.758	0.881359794
1999	2	26	0	3.256	0.805016541
1999	2	27	1.85	3.136	0.631389528
1999	2	28	5.765	3.059	1.702627692
1999	3	1	22.922	3.431	0.726568893
1999	3	2	9.648	5.144	0.709209684
1999	3	3	3.981	6.087	1.923093944
1999	3	4	2.363	5.956	1.003503655
1999	3	5	2.437	5.242	0.635287734
1999	3	6	2.304	4.69	0.745342413
1999	3	7	4.953	4.016	0.804443135
1999	3	8	4.38	3.797	0.618722219
1999	3	9	0.561	3.644	0.524078705
1999	3	10	0.068	3.387	0.60055172
1999	3	11	0	3.126	1.402764423
1999	3	12	0.007	2.97	2.275954065
1999	3	13	0.013	2.596	1.589620486
1999	3	14	0	2.457	1.187609283
1999	3	15	0	2.531	1.231586156
1999	3	16	0	2.728	1.538823424
1999	3	17	0	2.714	0.895089007
1999	3	18	3.614	2.319	0.986403572
1999	3	19	0.162	2.077	1.109658974
1999	3	20	0.1	1.867	1.093337965
1999	3	21	13.879	1.607	0.891018387
1999	3	22	8.297	1.977	1.237377393
1999	3	23	5.64	2.492	0.811596807
1999	3	24	0	2.721	1.349358403
1999	3	25	2.104	2.181	2.270998105
1999	3	26	3.521	2.023	1.61534354
1999	3	27	0.013	1.925	1.898055689
1999	3	28	0	1.777	1.603816342
1999	3	29	0	1.613	3.148006241
1999	3	30	0.013	1.494	1.575674746
1999	3	31	0	1.461	2.65439596
1999	4	1	0	1.46	4.206657416
1999	4	2	0.405	1.432	3.732282031
1999	4	3	4.503	1.319	1.209953913
1999	4	4	0.212	1.413	1.034994737
1999	4	5	0.978	1.323	1.041249503
1999	4	6	1.638	1.196	1.581913443
1999	4	7	2.747	1.165	1.751423498
1999	4	8	0.075	1.155	1.128611551
1999	4	9	0.013	1.161	1.097073066
1999	4	10	1.25	0.955	1.277164567
1999	4	11	1.843	1.07	2.904390061
1999	4	12	13.387	1.044	2.006338463
1999	4	13	5.208	1.472	2.134609103
1999	4	14	17.589	1.584	1.808457125
1999	4	15	0.719	2.163	1.63925196
1999	4	16	0.219	2.759	2.003220911
1999	4	17	0.209	2.638	1.556770494
1999	4	18	2.604	2.28	1.912100997
1999	4	19	0.272	2.101	1.574735954
1999	4	20	7.155	1.801	3.263044763
1999	4	21	3.334	1.739	3.069528852
1999	4	22	2.426	1.995	2.256002314
1999	4	23	1.05	1.966	3.333925888
1999	4	24	0.19	1.834	2.183455178
1999	4	25	0.02	1.624	3.768668488
1999	4	26	2.542	1.652	4.688265659
1999	4	27	0.064	1.457	4.914526438
1999	4	28	0	1.305	4.198568579
1999	4	29	0	1.201	4.062425304
1999	4	30	0	1.15	4.145403804
1999	5	1	0.071	1.063	2.32500743
1999	5	2	0	1.063	3.698293219
1999	5	3	0	0.951	4.562379683
1999	5	4	0.085	0.874	5.114750458
1999	5	5	1.886	0.894	2.848074313
1999	5	6	0.117	0.87	1.230382238
1999	5	7	4.859	0.816	3.051143344
1999	5	8	0	0.887	3.930767479
1999	5	9	0.042	0.78	4.276218595
1999	5	10	7.492	0.827	2.653515568
1999	5	11	0.167	0.856	2.980784657
1999	5	12	0.013	0.745	3.105953006
1999	5	13	0.216	0.746	2.470901264
1999	5	14	0.627	0.733	2.780075415
1999	5	15	0.039	0.648	4.161636026
1999	5	16	0	0.653	3.099326883
1999	5	17	0.294	0.654	5.874746418
1999	5	18	5.081	0.66	8.793024388
1999	5	19	5.775	0.689	5.126561688
1999	5	20	2.118	0.837	2.891375331
1999	5	21	0.516	0.727	4.301718915
1999	5	22	0.061	0.672	3.775046449
1999	5	23	0	0.661	2.599054752
1999	5	24	0	0.535	2.304288354
1999	5	25	0	0.592	4.227406085
1999	5	26	0	0.568	4.573747238
1999	5	27	0.154	0.524	6.362495283
1999	5	28	0.062	0.506	4.461713779
1999	5	29	0.04	0.495	5.171720781
1999	5	30	7.66	0.574	2.155460849
1999	5	31	0.024	0.576	3.917950028
1999	6	1	0.058	0.51	3.640262398
1999	6	2	1.038	0.497	3.670376225
1999	6	3	6.182	0.473	4.636158142
1999	6	4	19.046	0.637	2.917615718
1999	6	5	5.308	0.933	2.59245212
1999	6	6	4.494	0.813	3.812082016
1999	6	7	4.37	0.726	2.788764883
1999	6	8	0.458	0.73	3.489063281
1999	6	9	0.656	0.554	4.724380166
1999	6	10	0	0.55	3.548038072
1999	6	11	0	0.55	2.55126525
1999	6	12	0	0.456	2.223874079
1999	6	13	1.85	0.483	3.525816861
1999	6	14	0.188	0.571	5.011052931
